CASEID,PARTID,VARIATIONID,TIME,POSX,POSY,POSZ,POSPHI,POSTHETA,POSPSI,VX,VY,VZ,AX,AY,AZ,MUE,REC
1,1,0,4.33,-0.2607,-1.8051,0.5999,0.0174,0.0297,1.3395,4.6197,0.2687,-0.0006,-5.1559,0.5929,-0.1672,0.8518,1
1,1,0,4.34,-0.2528,-1.7598,0.5999,0.0168,0.0303,1.3413,4.5686,0.2659,-0.0006,-5.155,0.569,-0.1692,0.8518,1
1,1,0,4.35,-0.2451,-1.715,0.5999,0.0163,0.0309,1.3432,4.5174,0.2632,-0.0006,-5.1543,0.5452,-0.171,0.8518,1
1,1,0,4.36,-0.2376,-1.6708,0.5999,0.0158,0.0315,1.3449,4.4663,0.2603,-0.0007,-5.1535,0.5218,-0.1724,0.8518,1
1,1,0,4.37,-0.2302,-1.6271,0.5999,0.0152,0.0319,1.3467,4.4151,0.2575,-0.0007,-5.1528,0.4985,-0.1737,0.8518,1
1,1,0,4.38,-0.223,-1.5837,0.5999,0.0147,0.0324,1.3484,4.364,0.2547,-0.0007,-5.1521,0.4753,-0.1748,0.8518,1
1,1,0,4.39,-0.216,-1.541,0.5999,0.0142,0.0328,1.3501,4.3128,0.2518,-0.0007,-5.1514,0.4524,-0.1756,0.8518,1
1,1,0,4.4,-0.2091,-1.4988,0.5999,0.0137,0.0332,1.3518,4.2617,0.2489,-0.0007,-5.1508,0.4296,-0.1762,0.8518,1
1,1,0,4.41,-0.2023,-1.4568,0.5999,0.0132,0.0335,1.3534,4.2105,0.2461,-0.0007,-5.1503,0.4069,-0.1767,0.8518,1
1,1,0,4.42,-0.1958,-1.4157,0.5999,0.0127,0.0338,1.355,4.1594,0.2432,-0.0007,-5.1497,0.3845,-0.177,0.8518,1
1,1,0,4.43,-0.1893,-1.3749,0.5999,0.0122,0.034,1.3566,4.1082,0.2403,-0.0006,-5.1492,0.3623,-0.1771,0.8518,1
1,1,0,4.44,-0.183,-1.3345,0.5999,0.0117,0.0342,1.3581,4.0571,0.2374,-0.0006,-5.1488,0.3402,-0.1772,0.8518,1
1,1,0,4.45,-0.1769,-1.2948,0.5999,0.0112,0.0344,1.3596,4.0059,0.2344,-0.0006,-5.1484,0.3184,-0.177,0.8518,1
1,1,0,4.46,-0.1709,-1.2555,0.5999,0.0107,0.0345,1.3611,3.9548,0.2315,-0.0005,-5.148,0.2968,-0.1768,0.8518,1
1,1,0,4.47,-0.1649,-1.2165,0.5999,0.0102,0.0346,1.3626,3.9036,0.2286,-0.0005,-5.1477,0.2754,-0.1765,0.8518,1
1,1,0,4.48,-0.1592,-1.1783,0.5999,0.0098,0.0346,1.364,3.8524,0.2255,-0.0004,-5.1475,0.2545,-0.176,0.8518,1
1,1,0,4.49,-0.1536,-1.1405,0.5999,0.0093,0.0347,1.3654,3.8013,0.2225,-0.0004,-5.1473,0.2338,-0.1756,0.8518,1
1,1,0,4.5,-0.1481,-1.1031,0.5998,0.0089,0.0347,1.3668,3.7501,0.2195,-0.0003,-5.1471,0.2133,-0.175,0.8518,1
1,1,0,4.51,-0.1427,-1.0664,0.5998,0.0084,0.0347,1.3681,3.6989,0.2164,-0.0003,-5.147,0.1934,-0.1744,0.8518,1
1,1,0,4.52,-0.1375,-1.0301,0.5998,0.008,0.0346,1.3694,3.6478,0.2131,-0.0002,-5.1426,0.1273,-0.1733,0.8518,1
1,1,0,4.53,-0.1323,-0.9942,0.5998,0.0075,0.0346,1.3707,3.5966,0.2096,-0.0002,-5.1341,0.015,-0.1717,0.8518,1
1,1,0,4.54,-0.1273,-0.959,0.5998,0.0071,0.0345,1.3719,3.5457,0.2033,-0.0001,-5.1239,-0.1191,-0.1698,0.8518,1
1,1,0,4.55,-0.1223,-0.9242,0.5998,0.0066,0.0344,1.3731,3.4947,0.1978,0,-5.1237,-0.1341,-0.1691,0.8518,1
1,1,0,4.56,-0.1174,-0.8898,0.5998,0.0061,0.0343,1.3742,3.4437,0.1929,0,-5.133,-0.03,-0.1695,0.8518,1
1,1,0,4.57,-0.1127,-0.8561,0.5998,0.0056,0.0342,1.3753,3.3925,0.1893,0.0001,-5.1385,0.0131,-0.1694,0.8518,1
1,1,0,4.58,-0.108,-0.8228,0.5998,0.0051,0.034,1.3764,3.3413,0.1859,0.0002,-5.1419,0.0293,-0.1691,0.8518,1
1,1,0,4.59,-0.1034,-0.7899,0.5998,0.0046,0.0339,1.3774,3.2901,0.1826,0.0002,-5.1434,0.0184,-0.1686,0.8518,1
1,1,0,4.6,-0.099,-0.7577,0.5998,0.0042,0.0337,1.3784,3.2388,0.1792,0.0003,-5.1439,-0.004,-0.168,0.8518,1
1,1,0,4.61,-0.0946,-0.726,0.5998,0.0037,0.0335,1.3794,3.1876,0.1758,0.0003,-5.1444,-0.0244,-0.1674,0.8518,1
1,1,0,4.62,-0.0903,-0.6946,0.5999,0.0033,0.0334,1.3804,3.1363,0.1723,0.0004,-5.145,-0.0429,-0.1669,0.8518,1
1,1,0,4.63,-0.0862,-0.664,0.5999,0.0029,0.0332,1.3813,3.0851,0.1688,0.0004,-5.1457,-0.0572,-0.1664,0.8518,1
1,1,0,4.64,-0.0821,-0.6337,0.5999,0.0025,0.033,1.3822,3.0338,0.1652,0.0005,-5.1464,-0.0707,-0.1659,0.8518,1
1,1,0,4.65,-0.078,-0.6038,0.5999,0.0021,0.0329,1.3831,2.9825,0.1617,0.0005,-5.1472,-0.0831,-0.1654,0.8518,1
1,1,0,4.66,-0.0742,-0.5747,0.5999,0.0017,0.0327,1.384,2.9311,0.1582,0.0005,-5.148,-0.0945,-0.165,0.8518,1
1,1,0,4.67,-0.0703,-0.546,0.5999,0.0014,0.0325,1.3848,2.8798,0.1546,0.0006,-5.1488,-0.1054,-0.1646,0.8518,1
1,1,0,4.68,-0.0666,-0.5176,0.5999,0.001,0.0323,1.3857,2.8285,0.1511,0.0006,-5.1496,-0.1159,-0.1642,0.8518,1
1,1,0,4.69,-0.0629,-0.4901,0.5999,0.0007,0.0322,1.3865,2.7771,0.1475,0.0006,-5.1504,-0.1255,-0.1639,0.8518,1
1,1,0,4.7,-0.0593,-0.4629,0.5999,0.0003,0.032,1.3873,2.7257,0.144,0.0006,-5.1513,-0.1347,-0.1635,0.8518,1
1,1,0,4.71,-0.0558,-0.436,0.5999,0,0.0319,1.388,2.6743,0.1405,0.0006,-5.1522,-0.1434,-0.1632,0.8518,1
1,1,0,4.72,-0.0524,-0.41,0.5999,-0.0003,0.0317,1.3888,2.6229,0.137,0.0006,-5.1531,-0.1513,-0.163,0.8518,1
1,1,0,4.73,-0.0491,-0.3843,0.5999,-0.0006,0.0316,1.3895,2.5715,0.1335,0.0006,-5.1541,-0.1588,-0.1627,0.8518,1
1,1,0,4.74,-0.0458,-0.359,0.5999,-0.0009,0.0314,1.3902,2.52,0.13,0.0006,-5.1551,-0.1659,-0.1625,0.8518,1
1,1,0,4.75,-0.0426,-0.3345,0.5999,-0.0011,0.0313,1.3909,2.4686,0.1265,0.0006,-5.1561,-0.1723,-0.1623,0.8518,1
1,1,0,4.76,-0.0395,-0.3103,0.5999,-0.0014,0.0312,1.3916,2.4171,0.1231,0.0006,-5.1571,-0.1783,-0.1621,0.8518,1
1,1,0,4.77,-0.0364,-0.2866,0.5999,-0.0016,0.0311,1.3922,2.3656,0.1197,0.0006,-5.1581,-0.184,-0.1619,0.8518,1
1,1,0,4.78,-0.0335,-0.2636,0.5999,-0.0018,0.031,1.3929,2.3141,0.1163,0.0006,-5.1591,-0.1891,-0.1617,0.8518,1
1,1,0,4.79,-0.0306,-0.241,0.5999,-0.0021,0.0309,1.3935,2.2626,0.1129,0.0006,-5.1602,-0.1939,-0.1616,0.8518,1
1,1,0,4.8,-0.0277,-0.2188,0.6,-0.0023,0.0308,1.3941,2.211,0.1096,0.0006,-5.1613,-0.1983,-0.1615,0.8518,1
1,1,0,4.81,-0.025,-0.1973,0.6,-0.0024,0.0307,1.3947,2.1595,0.1063,0.0005,-5.1624,-0.2022,-0.1614,0.8518,1
1,1,0,4.82,-0.0223,-0.1762,0.6,-0.0026,0.0306,1.3953,2.1079,0.103,0.0005,-5.1635,-0.2058,-0.1613,0.8518,1
1,1,0,4.83,-0.0197,-0.1555,0.6,-0.0028,0.0306,1.3958,2.0563,0.0997,0.0005,-5.1646,-0.2092,-0.1612,0.8518,1
1,1,0,4.84,-0.0171,-0.1356,0.6,-0.003,0.0305,1.3963,2.0047,0.0965,0.0005,-5.1657,-0.212,-0.1611,0.8518,1
1,1,0,4.85,-0.0147,-0.1161,0.6,-0.0031,0.0304,1.3969,1.9531,0.0933,0.0004,-5.1668,-0.2147,-0.161,0.8518,1
1,1,0,4.86,-0.0122,-0.0969,0.6,-0.0032,0.0304,1.3974,1.9015,0.0902,0.0004,-5.1679,-0.2171,-0.161,0.8518,1
1,1,0,4.87,-0.0099,-0.0785,0.6,-0.0034,0.0304,1.3979,1.8499,0.0871,0.0004,-5.169,-0.2191,-0.1609,0.8518,1
1,1,0,4.88,-0.0076,-0.0605,0.6,-0.0035,0.0303,1.3983,1.7982,0.084,0.0003,-5.1701,-0.2214,-0.1609,0.8518,1
1,1,0,4.89,-0.0054,-0.0429,0.6,-0.0036,0.0303,1.3988,1.7465,0.0809,0.0003,-5.1712,-0.2241,-0.1609,0.8518,1
1,1,0,4.9,-0.0033,-0.0261,0.6,-0.0037,0.0303,1.3992,1.6948,0.0778,0.0003,-5.1717,-0.2335,-0.1609,0.8518,1
1,1,0,4.91,-0.0012,-0.0096,0.6,-0.0038,0.0303,1.3996,1.6432,0.0748,0.0002,-5.1725,-0.2388,-0.1609,0.8518,1
1,1,0,4.916,0,0,0.6,-0.0038,0.0303,1.3999,1.6121,0.0729,0.0002,-5.1731,-0.2395,-0.1609,0.8518,1
1,2,0,0,-63.044,37.5282,0.5303,0,0,-0.5147,14.2473,0,0,0,0,0,0.8518,1
1,2,0,0.01,-62.92,37.4581,0.5303,0,0,-0.5147,14.2473,-0.0011,0,-0.0002,-0.0935,0,0.8518,1
1,2,0,0.02,-62.796,37.3879,0.5303,0,0,-0.5147,14.2473,-0.0021,0,-0.0003,-0.1376,0,0.8518,1
1,2,0,0.03,-62.672,37.3177,0.5303,-0.0001,0,-0.5147,14.2473,-0.0032,0,0,0,0,0.8518,1
1,2,0,0.04,-62.548,37.2476,0.5303,-0.0001,0,-0.5148,14.2473,-0.0038,0,0,0,0,0.8518,1
1,2,0,0.05,-62.424,37.1774,0.5303,-0.0002,0,-0.5148,14.2473,-0.0043,0,0,0,0,0.8518,1
1,2,0,0.06,-62.3,37.1072,0.5303,-0.0002,0,-0.5149,14.2473,-0.0046,0,0,0,0,0.8518,1
1,2,0,0.07,-62.1761,37.037,0.5303,-0.0003,0,-0.5149,14.2473,-0.0046,0,0,0,0,0.8518,1
1,2,0,0.08,-62.0521,36.9668,0.5303,-0.0003,0,-0.515,14.2473,-0.0046,0,0,0,0,0.8518,1
1,2,0,0.09,-61.9281,36.8965,0.5303,-0.0004,0,-0.5151,14.2473,-0.0044,0,0,0,0,0.8518,1
1,2,0,0.1,-61.8042,36.8263,0.5303,-0.0005,0,-0.5151,14.2473,-0.0041,0,0,0,0,0.8518,1
1,2,0,0.11,-61.6802,36.7561,0.5303,-0.0005,0,-0.5152,14.2473,-0.0038,0,0,0,0,0.8518,1
1,2,0,0.12,-61.5562,36.6859,0.5303,-0.0006,0,-0.5153,14.2473,-0.0034,0,0,0,0,0.8518,1
1,2,0,0.13,-61.4323,36.6156,0.5303,-0.0006,0,-0.5153,14.2473,-0.003,0,0,0,0,0.8518,1
1,2,0,0.14,-61.3083,36.5454,0.5303,-0.0007,0,-0.5154,14.2473,-0.0026,0,0,0,0,0.8518,1
1,2,0,0.15,-61.1844,36.4751,0.5303,-0.0008,0,-0.5155,14.2473,-0.0022,0,0,0,0,0.8518,1
1,2,0,0.16,-61.0604,36.4049,0.5303,-0.0008,0,-0.5156,14.2473,-0.0017,0,0,0,0,0.8518,1
1,2,0,0.17,-60.9365,36.3346,0.5303,-0.0008,0,-0.5156,14.2473,-0.0013,0,0,0,0,0.8518,1
1,2,0,0.18,-60.8126,36.2643,0.5303,-0.0009,0,-0.5157,14.2473,-0.0009,0,0,0,0,0.8518,1
1,2,0,0.19,-60.6886,36.1941,0.5303,-0.0009,0,-0.5158,14.2473,-0.0005,0,0,0,0,0.8518,1
1,2,0,0.2,-60.5647,36.1238,0.5303,-0.001,0,-0.5159,14.2473,-0.0001,0,0,0,0,0.8518,1
1,2,0,0.21,-60.4408,36.0535,0.5303,-0.001,0,-0.5159,14.2473,0.0002,0,0,0,0,0.8518,1
1,2,0,0.22,-60.3168,35.9832,0.5303,-0.001,0,-0.516,14.2473,0.0005,0,0,0,0,0.8518,1
1,2,0,0.23,-60.1929,35.9129,0.5303,-0.001,0,-0.516,14.2473,0.0008,0,0,0,0,0.8518,1
1,2,0,0.24,-60.069,35.8426,0.5303,-0.0011,0,-0.5161,14.2473,0.0011,0,0,0,0,0.8518,1
1,2,0,0.25,-59.9451,35.7723,0.5303,-0.0011,0,-0.5162,14.2473,0.0014,0,0,0,0,0.8518,1
1,2,0,0.26,-59.8211,35.702,0.5303,-0.0011,0,-0.5162,14.2473,0.0016,0,0,0,0,0.8518,1
1,2,0,0.27,-59.6972,35.6317,0.5303,-0.0011,0,-0.5163,14.2473,0.0019,0,0,0,0,0.8518,1
1,2,0,0.28,-59.5733,35.5614,0.5303,-0.0011,0,-0.5163,14.2473,0.0021,0,0,0,0,0.8518,1
1,2,0,0.29,-59.4494,35.4911,0.5303,-0.0011,0,-0.5164,14.2473,0.0022,0,0,0,0,0.8518,1
1,2,0,0.3,-59.3255,35.4207,0.5303,-0.0011,0,-0.5164,14.2473,0.0024,0,0,0,0,0.8518,1
1,2,0,0.31,-59.2016,35.3504,0.5303,-0.0011,0,-0.5164,14.2473,0.0025,0,0,0,0,0.8518,1
1,2,0,0.32,-59.0777,35.2801,0.5303,-0.0011,0,-0.5165,14.2473,0.0025,0,0,0,0,0.8518,1
1,2,0,0.33,-58.9538,35.2097,0.5303,-0.0011,0,-0.5165,14.2473,0.0026,0,0,0,0,0.8518,1
1,2,0,0.34,-58.8299,35.1394,0.5303,-0.0011,0,-0.5165,14.2473,0.0026,0,0,0,0,0.8518,1
1,2,0,0.35,-58.706,35.0691,0.5303,-0.0011,0,-0.5166,14.2473,0.0026,0,0,0,0,0.8518,1
1,2,0,0.36,-58.5821,34.9987,0.5303,-0.0011,0,-0.5166,14.2473,0.0025,0,0,0,0,0.8518,1
1,2,0,0.37,-58.4582,34.9284,0.5303,-0.0011,0,-0.5166,14.2473,0.0025,0,0,0,0,0.8518,1
1,2,0,0.38,-58.3343,34.858,0.5303,-0.001,0,-0.5166,14.2473,0.0024,0,0,0,0,0.8518,1
1,2,0,0.39,-58.2104,34.7877,0.5303,-0.001,0,-0.5166,14.2473,0.0023,0,0,0,0,0.8518,1
1,2,0,0.4,-58.0866,34.7173,0.5303,-0.001,0,-0.5167,14.2473,0.0021,0,0,0,0,0.8518,1
1,2,0,0.41,-57.9627,34.6469,0.5303,-0.001,0,-0.5167,14.2473,0.002,0,0,0,0,0.8518,1
1,2,0,0.42,-57.8388,34.5766,0.5303,-0.0009,0,-0.5167,14.2473,0.0019,0,0,0,0,0.8518,1
1,2,0,0.43,-57.7149,34.5062,0.5303,-0.0009,0,-0.5167,14.2473,0.0017,0,0,0,0,0.8518,1
1,2,0,0.44,-57.591,34.4358,0.5303,-0.0009,0,-0.5167,14.2473,0.0015,0,0,0,0,0.8518,1
1,2,0,0.45,-57.4671,34.3655,0.5303,-0.0009,0,-0.5167,14.2473,0.0013,0,0,0,0,0.8518,1
1,2,0,0.46,-57.3433,34.2951,0.5303,-0.0008,0,-0.5167,14.2473,0.0012,0,0,0,0,0.8518,1
1,2,0,0.47,-57.2194,34.2247,0.5303,-0.0008,0,-0.5167,14.2473,0.001,0,0,0,0,0.8518,1
1,2,0,0.48,-57.0955,34.1543,0.5303,-0.0008,0,-0.5167,14.2473,0.0008,0,0,0,0,0.8518,1
1,2,0,0.49,-56.9716,34.084,0.5303,-0.0007,0,-0.5167,14.2473,0.0006,0,0,0,0,0.8518,1
1,2,0,0.5,-56.8477,34.0136,0.5303,-0.0007,0,-0.5167,14.2473,0.0004,0,0,0,0,0.8518,1
1,2,0,0.51,-56.7239,33.9432,0.5303,-0.0007,0,-0.5167,14.2473,0.0002,0,0,0,0,0.8518,1
1,2,0,0.52,-56.6,33.8728,0.5303,-0.0007,0,-0.5167,14.2473,0.0001,0,0,0,0,0.8518,1
1,2,0,0.53,-56.4761,33.8024,0.5303,-0.0006,0,-0.5167,14.2473,-0.0001,0,0,0,0,0.8518,1
1,2,0,0.54,-56.3523,33.732,0.5303,-0.0006,0,-0.5167,14.2473,-0.0003,0,0,0,0,0.8518,1
1,2,0,0.55,-56.2284,33.6616,0.5303,-0.0006,0,-0.5167,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,0.56,-56.1045,33.5913,0.5303,-0.0005,0,-0.5167,14.2473,-0.0006,0,0,0,0,0.8518,1
1,2,0,0.57,-55.9807,33.5209,0.5303,-0.0005,0,-0.5167,14.2473,-0.0007,0,0,0,0,0.8518,1
1,2,0,0.58,-55.8568,33.4505,0.5303,-0.0005,0,-0.5167,14.2473,-0.0008,0,0,0,0,0.8518,1
1,2,0,0.59,-55.7329,33.3801,0.5303,-0.0005,0,-0.5167,14.2473,-0.001,0,0,0,0,0.8518,1
1,2,0,0.6,-55.609,33.3097,0.5303,-0.0004,0,-0.5167,14.2473,-0.0011,0,0,0,0,0.8518,1
1,2,0,0.61,-55.4852,33.2393,0.5303,-0.0004,0,-0.5167,14.2473,-0.0012,0,0,0,0,0.8518,1
1,2,0,0.62,-55.3613,33.1689,0.5303,-0.0004,0,-0.5167,14.2473,-0.0013,0,0,0,0,0.8518,1
1,2,0,0.63,-55.2375,33.0985,0.5303,-0.0004,0,-0.5167,14.2473,-0.0013,0,0,0,0,0.8518,1
1,2,0,0.64,-55.1136,33.0281,0.5303,-0.0003,0,-0.5168,14.2473,-0.0014,0,0,0,0,0.8518,1
1,2,0,0.65,-54.9897,32.9577,0.5303,-0.0003,0,-0.5168,14.2473,-0.0015,0,0,0,0,0.8518,1
1,2,0,0.66,-54.8659,32.8873,0.5303,-0.0003,0,-0.5168,14.2473,-0.0015,0,0,0,0,0.8518,1
1,2,0,0.67,-54.742,32.8169,0.5303,-0.0003,0,-0.5168,14.2473,-0.0016,0,0,0,0,0.8518,1
1,2,0,0.68,-54.6182,32.7465,0.5303,-0.0003,0,-0.5168,14.2473,-0.0016,0,0,0,0,0.8518,1
1,2,0,0.69,-54.4943,32.676,0.5303,-0.0003,0,-0.5168,14.2473,-0.0017,0,0,0,0,0.8518,1
1,2,0,0.7,-54.3704,32.6056,0.5303,-0.0002,0,-0.5168,14.2473,-0.0017,0,0,0,0,0.8518,1
1,2,0,0.71,-54.2466,32.5352,0.5303,-0.0002,0,-0.5168,14.2473,-0.0017,0,0,0,0,0.8518,1
1,2,0,0.72,-54.1227,32.4648,0.5303,-0.0002,0,-0.5168,14.2473,-0.0017,0,0,0,0,0.8518,1
1,2,0,0.73,-53.9989,32.3944,0.5303,-0.0002,0,-0.5168,14.2473,-0.0017,0,0,0,0,0.8518,1
1,2,0,0.74,-53.875,32.324,0.5303,-0.0002,0,-0.5168,14.2473,-0.0017,0,0,0,0,0.8518,1
1,2,0,0.75,-53.7512,32.2536,0.5303,-0.0002,0,-0.5169,14.2473,-0.0017,0,0,0,0,0.8518,1
1,2,0,0.76,-53.6273,32.1831,0.5303,-0.0002,0,-0.5169,14.2473,-0.0017,0,0,0,0,0.8518,1
1,2,0,0.77,-53.5034,32.1127,0.5303,-0.0002,0,-0.5169,14.2473,-0.0016,0,0,0,0,0.8518,1
1,2,0,0.78,-53.3796,32.0423,0.5303,-0.0002,0,-0.5169,14.2473,-0.0016,0,0,0,0,0.8518,1
1,2,0,0.79,-53.2557,31.9719,0.5303,-0.0002,0,-0.5169,14.2473,-0.0016,0,0,0,0,0.8518,1
1,2,0,0.8,-53.1319,31.9015,0.5303,-0.0002,0,-0.5169,14.2473,-0.0015,0,0,0,0,0.8518,1
1,2,0,0.81,-53.008,31.831,0.5303,-0.0002,0,-0.517,14.2473,-0.0015,0,0,0,0,0.8518,1
1,2,0,0.82,-52.8842,31.7606,0.5303,-0.0002,0,-0.517,14.2473,-0.0015,0,0,0,0,0.8518,1
1,2,0,0.83,-52.7604,31.6902,0.5303,-0.0002,0,-0.517,14.2473,-0.0014,0,0,0,0,0.8518,1
1,2,0,0.84,-52.6365,31.6197,0.5303,-0.0002,0,-0.517,14.2473,-0.0014,0,0,0,0,0.8518,1
1,2,0,0.85,-52.5127,31.5493,0.5303,-0.0002,0,-0.517,14.2473,-0.0013,0,0,0,0,0.8518,1
1,2,0,0.86,-52.3888,31.4789,0.5303,-0.0002,0,-0.5171,14.2473,-0.0013,0,0,0,0,0.8518,1
1,2,0,0.87,-52.265,31.4084,0.5303,-0.0002,0,-0.5171,14.2473,-0.0012,0,0,0,0,0.8518,1
1,2,0,0.88,-52.1411,31.338,0.5303,-0.0002,0,-0.5171,14.2473,-0.0012,0,0,0,0,0.8518,1
1,2,0,0.89,-52.0173,31.2675,0.5303,-0.0002,0,-0.5171,14.2473,-0.0011,0,0,0,0,0.8518,1
1,2,0,0.9,-51.8935,31.1971,0.5303,-0.0002,0,-0.5171,14.2473,-0.0011,0,0,0,0,0.8518,1
1,2,0,0.91,-51.7696,31.1266,0.5303,-0.0002,0,-0.5172,14.2473,-0.001,0,0,0,0,0.8518,1
1,2,0,0.92,-51.6458,31.0562,0.5303,-0.0002,0,-0.5172,14.2473,-0.001,0,0,0,0,0.8518,1
1,2,0,0.93,-51.522,30.9857,0.5303,-0.0003,0,-0.5172,14.2473,-0.0009,0,0,0,0,0.8518,1
1,2,0,0.94,-51.3981,30.9153,0.5303,-0.0003,0,-0.5172,14.2473,-0.0009,0,0,0,0,0.8518,1
1,2,0,0.95,-51.2743,30.8448,0.5303,-0.0003,0,-0.5173,14.2473,-0.0008,0,0,0,0,0.8518,1
1,2,0,0.96,-51.1505,30.7744,0.5303,-0.0003,0,-0.5173,14.2473,-0.0008,0,0,0,0,0.8518,1
1,2,0,0.97,-51.0266,30.7039,0.5303,-0.0003,0,-0.5173,14.2473,-0.0007,0,0,0,0,0.8518,1
1,2,0,0.98,-50.9028,30.6334,0.5303,-0.0003,0,-0.5173,14.2473,-0.0007,0,0,0,0,0.8518,1
1,2,0,0.99,-50.779,30.5629,0.5303,-0.0003,0,-0.5174,14.2473,-0.0007,0,0,0,0,0.8518,1
1,2,0,1,-50.6552,30.4925,0.5303,-0.0003,0,-0.5174,14.2473,-0.0006,0,0,0,0,0.8518,1
1,2,0,1.01,-50.5314,30.422,0.5303,-0.0004,0,-0.5174,14.2473,-0.0006,0,0,0,0,0.8518,1
1,2,0,1.02,-50.4075,30.3515,0.5303,-0.0004,0,-0.5174,14.2473,-0.0006,0,0,0,0,0.8518,1
1,2,0,1.03,-50.2837,30.281,0.5303,-0.0004,0,-0.5175,14.2473,-0.0005,0,0,0,0,0.8518,1
1,2,0,1.04,-50.1599,30.2105,0.5303,-0.0004,0,-0.5175,14.2473,-0.0005,0,0,0,0,0.8518,1
1,2,0,1.05,-50.0361,30.1401,0.5303,-0.0004,0,-0.5175,14.2473,-0.0005,0,0,0,0,0.8518,1
1,2,0,1.06,-49.9123,30.0696,0.5303,-0.0004,0,-0.5176,14.2473,-0.0005,0,0,0,0,0.8518,1
1,2,0,1.07,-49.7885,29.9991,0.5303,-0.0004,0,-0.5176,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,1.08,-49.6647,29.9286,0.5303,-0.0005,0,-0.5176,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,1.09,-49.5409,29.8581,0.5303,-0.0005,0,-0.5177,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,1.1,-49.4171,29.7876,0.5303,-0.0005,0,-0.5177,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,1.11,-49.2933,29.717,0.5303,-0.0005,0,-0.5177,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,1.12,-49.1695,29.6465,0.5303,-0.0005,0,-0.5177,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,1.13,-49.0457,29.576,0.5303,-0.0005,0,-0.5178,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,1.14,-48.9219,29.5055,0.5303,-0.0006,0,-0.5178,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,1.15,-48.7981,29.435,0.5303,-0.0006,0,-0.5178,14.2473,-0.0003,0,0,0,0,0.8518,1
1,2,0,1.16,-48.6743,29.3644,0.5303,-0.0006,0,-0.5179,14.2473,-0.0003,0,0,0,0,0.8518,1
1,2,0,1.17,-48.5505,29.2939,0.5303,-0.0006,0,-0.5179,14.2473,-0.0003,0,0,0,0,0.8518,1
1,2,0,1.18,-48.4267,29.2233,0.5303,-0.0006,0,-0.5179,14.2473,-0.0003,0,0,0,0,0.8518,1
1,2,0,1.19,-48.3029,29.1528,0.5303,-0.0006,0,-0.518,14.2473,-0.0003,0,0,0,0,0.8518,1
1,2,0,1.2,-48.1792,29.0823,0.5303,-0.0006,0,-0.518,14.2473,-0.0003,0,0,0,0,0.8518,1
1,2,0,1.21,-48.0554,29.0117,0.5303,-0.0007,0,-0.5181,14.2473,-0.0003,0,0,0,0,0.8518,1
1,2,0,1.22,-47.9316,28.9411,0.5303,-0.0007,0,-0.5181,14.2473,-0.0003,0,0,0,0,0.8518,1
1,2,0,1.23,-47.8078,28.8706,0.5303,-0.0007,0,-0.5181,14.2473,-0.0003,0,0,0,0,0.8518,1
1,2,0,1.24,-47.6841,28.8,0.5303,-0.0007,0,-0.5182,14.2473,-0.0003,0,0,0,0,0.8518,1
1,2,0,1.25,-47.5603,28.7294,0.5303,-0.0007,0,-0.5182,14.2473,-0.0003,0,0,0,0,0.8518,1
1,2,0,1.26,-47.4365,28.6589,0.5303,-0.0007,0,-0.5182,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,1.27,-47.3128,28.5883,0.5303,-0.0007,0,-0.5183,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,1.28,-47.189,28.5177,0.5303,-0.0007,0,-0.5183,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,1.29,-47.0653,28.4471,0.5303,-0.0008,0,-0.5183,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,1.3,-46.9415,28.3765,0.5303,-0.0008,0,-0.5184,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,1.31,-46.8178,28.3059,0.5303,-0.0008,0,-0.5184,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,1.32,-46.694,28.2353,0.5303,-0.0008,0,-0.5185,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,1.33,-46.5703,28.1647,0.5303,-0.0008,0,-0.5185,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,1.34,-46.4465,28.0941,0.5303,-0.0008,0,-0.5185,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,1.35,-46.3228,28.0235,0.5303,-0.0008,0,-0.5186,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,1.36,-46.199,27.9529,0.5303,-0.0008,0,-0.5186,14.2473,-0.0004,0,0,0,0,0.8518,1
1,2,0,1.37,-46.0753,27.8822,0.5303,-0.0008,0,-0.5187,14.2473,-0.0004,0,0,0,0,0.8518,1
